CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment
14360,32,4,2118.0299999999997,529.5074999999999,4,4,5,445,13,Champions
18008,70,9,2116.19,235.13222222222223,3,5,5,355,13,Loyal Customers
14691,31,5,2114.33,422.866,4,4,5,445,13,Champions
13755,4,9,2108.06,234.2288888888889,5,5,5,555,15,Champions
14640,24,6,2107.38,351.23,4,5,5,455,14,Champions
18173,87,4,2106.84,526.71,2,4,5,245,11,At Risk
18093,93,4,2106.52,526.63,2,4,5,245,11,At Risk
14461,148,3,2103.06,701.02,2,3,5,235,10,At Risk
15058,25,11,2102.54,191.14,4,5,5,455,14,Champions
15815,64,5,2100.6,420.12,3,4,5,345,12,Loyal Customers
13126,5,8,2099.64,262.455,5,5,5,555,15,Champions
12610,23,5,2099.54,419.908,4,4,5,445,13,Champions
17861,3,8,2097.88,262.235,5,5,5,555,15,Champions
17400,126,5,2097.84,419.56800000000004,2,4,5,245,11,At Risk
16875,67,5,2095.53,419.10600000000005,3,4,5,345,12,Loyal Customers
17191,28,7,2093.68,299.09714285714284,4,5,5,455,14,Champions
14306,51,2,2093.32,1046.66,3,3,5,335,11,Loyal Customers
13265,53,5,2092.6600000000003,418.53200000000004,3,4,5,345,12,Loyal Customers
17490,1,7,2092.3199999999997,298.9028571428571,5,5,5,555,15,Champions
13297,8,4,2089.85,522.4625,5,4,5,545,14,Champions
13571,13,12,2088.94,174.07833333333335,5,5,5,555,15,Champions
18044,4,10,2088.6,208.85999999999999,5,5,5,555,15,Champions
14810,41,11,2085.33,189.57545454545453,3,5,5,355,13,Loyal Customers
16954,1,9,2085.08,231.67555555555555,5,5,5,555,15,Champions
17768,8,3,2081.9,693.9666666666667,5,4,5,545,14,Champions
16407,13,10,2079.68,207.968,5,5,5,555,15,Champions
14696,4,7,2078.9500000000003,296.9928571428572,5,5,5,555,15,Champions
14515,18,6,2076.89,346.1483333333333,4,5,5,455,14,Champions
14209,11,6,2073.4300000000003,345.5716666666667,5,5,5,555,15,Champions
18241,10,17,2073.09,121.9464705882353,5,5,5,555,15,Champions
18231,192,5,2071.77,414.354,1,4,5,145,10,At Risk
18219,3,10,2069.77,206.977,5,5,5,555,15,Champions
12948,16,7,2064.95,294.99285714285713,4,5,5,455,14,Champions
12928,35,5,2062.7,412.53999999999996,3,4,5,345,12,Loyal Customers
16281,72,1,2062.06,2062.06,3,2,5,325,10,Potential Loyalists
14409,71,6,2059.4500000000003,343.24166666666673,3,5,5,355,13,Loyal Customers
12518,1,5,2056.89,411.378,5,4,5,545,14,Champions
17667,66,5,2055.51,411.10200000000003,3,4,5,345,12,Loyal Customers
14188,31,6,2054.36,342.3933333333334,4,5,4,454,13,Champions
16150,43,5,2053.02,410.604,3,4,4,344,11,Loyal Customers
17086,7,6,2050.08,341.68,5,5,4,554,14,Champions
17612,53,6,2048.45,341.4083333333333,3,5,4,354,12,Loyal Customers
14232,43,5,2048.07,409.61400000000003,3,4,4,344,11,Loyal Customers
18283,4,16,2045.53,127.845625,5,5,4,554,14,Champions
13495,8,5,2044.87,408.974,5,4,4,544,13,Champions
17597,214,1,2044.3700000000001,2044.3700000000001,1,2,4,124,7,Hibernating
13450,27,6,2043.72,340.62,4,5,4,454,13,Champions
14001,46,3,2043.08,681.0266666666666,3,3,4,334,10,Loyal Customers
12585,234,2,2040.1,1020.05,1,2,4,124,7,Hibernating
17846,85,1,2033.1,2033.1,2,2,4,224,8,Hibernating
13630,5,7,2031.78,290.2542857142857,5,5,4,554,14,Champions
16358,1,4,2027.5000000000002,506.87500000000006,5,4,4,544,13,Champions
16409,36,5,2022.98,404.596,3,4,4,344,11,Loyal Customers
14482,18,6,2022.81,337.135,4,5,4,454,13,Champions
15341,81,1,2020.52,2020.52,2,1,4,214,7,Hibernating
17625,18,4,2020.4,505.1,4,4,4,444,12,Champions
13593,108,5,2011.88,402.37600000000003,2,4,4,244,10,At Risk
18069,26,5,2009.24,401.848,4,4,4,444,12,Champions
15372,137,1,2007.3999999999999,2007.3999999999999,2,1,4,214,7,Hibernating
16098,88,7,2005.63,286.5185714285714,2,5,4,254,11,At Risk
14217,2,17,2004.98,117.94,5,5,4,554,14,Champions
14544,24,2,2004.3,1002.15,4,3,4,434,11,Loyal Customers
17082,33,2,2003.8500000000001,1001.9250000000001,4,3,4,434,11,Loyal Customers
16754,372,1,2002.4,2002.4,1,2,4,124,7,Hibernating
18188,15,3,2001.04,667.0133333333333,4,4,4,444,12,Champions
13305,4,10,2000.86,200.08599999999998,5,5,4,554,14,Champions
16698,227,2,1998.0,999.0,1,3,4,134,8,At Risk
17679,53,2,1992.1100000000001,996.0550000000001,3,3,4,334,10,Loyal Customers
17088,28,4,1991.01,497.7525,4,4,4,444,12,Champions
17827,5,5,1987.33,397.466,5,4,4,544,13,Champions
13590,11,6,1981.92,330.32,5,5,4,554,14,Champions
17337,151,4,1981.06,495.265,2,4,4,244,10,At Risk
14462,66,11,1980.5700000000002,180.0518181818182,3,5,4,354,12,Loyal Customers
13725,50,8,1980.56,247.57,3,5,4,354,12,Loyal Customers
17422,16,6,1979.37,329.895,4,5,4,454,13,Champions
18204,71,3,1975.35,658.4499999999999,3,4,4,344,11,Loyal Customers
17090,4,7,1974.65,282.09285714285716,5,5,4,554,14,Champions
15531,8,2,1972.3899999999999,986.1949999999999,5,3,4,534,12,Loyal Customers
16341,25,4,1971.87,492.9675,4,4,4,444,12,Champions
12674,39,4,1970.6,492.65,3,4,4,344,11,Loyal Customers
17790,27,14,1964.3000000000002,140.30714285714288,4,5,4,454,13,Champions
17997,74,8,1962.46,245.3075,2,5,4,254,11,At Risk
13246,18,6,1961.52,326.92,4,5,4,454,13,Champions
14506,17,5,1960.65,392.13,4,4,4,444,12,Champions
14498,43,5,1957.32,391.464,3,4,4,344,11,Loyal Customers
12853,135,6,1957.1,326.18333333333334,2,5,4,254,11,At Risk
15493,33,5,1953.4099999999999,390.68199999999996,4,4,4,444,12,Champions
17554,1,5,1952.45,390.49,5,4,4,544,13,Champions
17218,4,10,1951.97,195.197,5,5,4,554,14,Champions
14533,25,7,1949.72,278.5314285714286,4,5,4,454,13,Champions
15814,17,4,1945.33,486.3325,4,4,4,444,12,Champions
14418,4,3,1937.25,645.75,5,3,4,534,12,Loyal Customers
15864,22,6,1936.32,322.71999999999997,4,5,4,454,13,Champions
15157,4,3,1936.0700000000002,645.3566666666667,5,3,4,534,12,Loyal Customers
15351,12,7,1934.66,276.38,5,5,4,554,14,Champions
12528,9,6,1933.48,322.24666666666667,5,5,4,554,14,Champions
14655,8,4,1932.23,483.0575,5,4,4,544,13,Champions
13094,21,12,1927.3200000000002,160.61,4,5,4,454,13,Champions
14653,1,7,1926.6499999999999,275.23571428571427,5,5,4,554,14,Champions
15518,64,8,1921.55,240.19375,3,5,4,354,12,Loyal Customers
14978,72,5,1921.3700000000001,384.274,3,4,4,344,11,Loyal Customers
14285,21,4,1910.0100000000002,477.50250000000005,4,4,4,444,12,Champions
17228,16,8,1906.0900000000001,238.26125000000002,4,5,4,454,13,Champions
16983,13,7,1905.87,272.26714285714286,5,5,4,554,14,Champions
14210,106,6,1905.8400000000001,317.64000000000004,2,5,4,254,11,At Risk
15819,49,4,1905.45,476.3625,3,4,4,344,11,Loyal Customers
16942,13,9,1904.99,211.66555555555556,5,5,4,554,14,Champions
14250,7,3,1904.05,634.6833333333333,5,3,4,534,12,Loyal Customers
12762,8,2,1898.52,949.26,5,2,4,524,11,Recent Customers
14730,1,8,1897.57,237.19625,5,5,4,554,14,Champions
14934,82,2,1890.94,945.47,2,3,4,234,9,At Risk
12371,45,2,1887.96,943.98,3,2,4,324,9,Potential Loyalists
15641,105,4,1887.2000000000003,471.80000000000007,2,4,4,244,10,At Risk
16170,51,6,1885.05,314.175,3,5,4,354,12,Loyal Customers
13890,1,10,1883.81,188.381,5,5,4,554,14,Champions
16128,18,5,1880.22,376.044,4,4,4,444,12,Champions
17738,19,4,1879.05,469.7625,4,4,4,444,12,Champions
17368,23,8,1878.87,234.85875,4,5,4,454,13,Champions
15367,57,4,1877.5900000000001,469.39750000000004,3,4,4,344,11,Loyal Customers
17463,16,5,1875.8600000000001,375.172,4,4,4,444,12,Champions
16986,30,2,1873.2,936.6,4,3,4,434,11,Loyal Customers
13982,39,4,1871.81,467.9525,3,4,4,344,11,Loyal Customers
15021,9,9,1871.77,207.97444444444443,5,5,4,554,14,Champions
17469,16,5,1870.97,374.194,4,4,4,444,12,Champions
16841,37,6,1869.82,311.63666666666666,3,5,4,354,12,Loyal Customers
17870,2,12,1865.89,155.49083333333334,5,5,4,554,14,Champions
16426,2,10,1863.76,186.376,5,5,4,554,14,Champions
16201,3,4,1863.4699999999998,465.86749999999995,5,4,4,544,13,Champions
14887,79,1,1862.0,1862.0,2,1,4,214,7,Hibernating
12423,1,8,1859.31,232.41375,5,5,4,554,14,Champions
14305,71,3,1858.96,619.6533333333333,3,3,4,334,10,Loyal Customers
12963,8,8,1856.63,232.07875,5,5,4,554,14,Champions
17293,8,9,1854.06,206.00666666666666,5,5,4,554,14,Champions
14472,104,8,1852.67,231.58375,2,5,4,254,11,At Risk
16979,4,6,1852.0,308.6666666666667,5,5,4,554,14,Champions
12383,185,5,1850.56,370.11199999999997,1,4,4,144,9,At Risk
17873,80,5,1848.96,369.79200000000003,2,4,4,244,10,At Risk
12381,5,5,1845.31,369.062,5,4,4,544,13,Champions
17519,17,6,1844.02,307.33666666666664,4,5,4,454,13,Champions
14524,32,9,1843.83,204.87,4,5,4,454,13,Champions
18180,5,6,1843.75,307.2916666666667,5,5,4,554,14,Champions
12950,2,3,1843.0,614.3333333333334,5,3,4,534,12,Loyal Customers
16102,42,3,1842.14,614.0466666666667,3,4,4,344,11,Loyal Customers
16455,64,7,1841.1799999999998,263.0257142857143,3,5,4,354,12,Loyal Customers
14113,4,4,1840.42,460.105,5,4,4,544,13,Champions
14216,3,4,1839.3,459.825,5,4,4,544,13,Champions
13924,2,6,1838.85,306.47499999999997,5,5,4,554,14,Champions
17015,29,3,1838.61,612.87,4,4,4,444,12,Champions
14459,155,1,1837.92,1837.92,2,1,4,214,7,Hibernating
18287,43,3,1837.28,612.4266666666666,3,4,4,344,11,Loyal Customers
13650,17,6,1836.34,306.0566666666667,4,5,4,454,13,Champions
15827,73,14,1836.0900000000001,131.14928571428572,2,5,4,254,11,At Risk
14665,61,5,1835.7,367.14,3,4,4,344,11,Loyal Customers
13421,40,2,1833.71,916.855,3,2,4,324,9,Potential Loyalists
16152,269,1,1829.04,1829.04,1,2,4,124,7,Hibernating
15203,26,6,1827.8,304.6333333333333,4,5,4,454,13,Champions
17702,30,4,1824.37,456.0925,4,4,4,444,12,Champions
16153,50,5,1824.23,364.846,3,4,4,344,11,Loyal Customers
17705,3,9,1823.52,202.61333333333334,5,5,4,554,14,Champions
16169,8,4,1822.97,455.7425,5,4,4,544,13,Champions
17828,23,4,1820.09,455.0225,4,4,4,444,12,Champions
13048,14,4,1819.41,454.8525,4,4,4,444,12,Champions
17787,153,4,1817.54,454.385,2,4,4,244,10,At Risk
17629,6,8,1814.12,226.765,5,5,4,554,14,Champions
15260,100,7,1810.77,258.68142857142857,2,5,4,254,11,At Risk
16474,7,7,1810.65,258.6642857142857,5,5,4,554,14,Champions
13481,46,5,1804.56,360.912,3,4,4,344,11,Loyal Customers
17663,26,7,1802.91,257.55857142857144,4,5,4,454,13,Champions
15812,107,5,1801.14,360.228,2,4,4,244,10,At Risk
16249,53,5,1800.0700000000002,360.014,3,4,4,344,11,Loyal Customers
13562,82,3,1799.33,599.7766666666666,2,3,4,234,9,At Risk
13196,11,4,1797.78,449.445,5,4,4,544,13,Champions
17648,61,4,1797.5,449.375,3,4,4,344,11,Loyal Customers
12348,75,4,1797.24,449.31,2,4,4,244,10,At Risk
18235,72,3,1796.48,598.8266666666667,3,4,4,344,11,Loyal Customers
13134,86,4,1793.58,448.395,2,4,4,244,10,At Risk
18179,9,6,1793.17,298.8616666666667,5,5,4,554,14,Champions
18122,8,6,1793.06,298.8433333333333,5,5,4,554,14,Champions
13510,1,4,1791.56,447.89,5,4,4,544,13,Champions
12523,19,11,1789.77,162.70636363636365,4,5,4,454,13,Champions
14215,12,6,1789.72,298.2866666666667,5,5,4,554,14,Champions
14621,1,5,1788.3600000000001,357.672,5,4,4,544,13,Champions
13875,54,5,1786.79,357.358,3,4,4,344,11,Loyal Customers
14608,4,4,1785.15,446.2875,5,4,4,544,13,Champions
14935,297,1,1784.71,1784.71,1,1,4,114,6,Hibernating
15220,52,6,1778.96,296.49333333333334,3,5,4,354,12,Loyal Customers
12645,34,4,1775.18,443.795,3,4,4,344,11,Loyal Customers
17092,50,4,1774.03,443.5075,3,4,4,344,11,Loyal Customers
15594,16,5,1771.78,354.356,4,4,4,444,12,Champions
15473,14,7,1771.2,253.02857142857144,4,5,4,454,13,Champions
16681,73,6,1770.34,295.0566666666667,2,5,4,254,11,At Risk
16719,15,7,1770.22,252.88857142857142,4,5,4,454,13,Champions
13456,18,6,1766.72,294.4533333333333,4,5,4,454,13,Champions
16751,31,1,1764.72,1764.72,4,2,4,424,10,Recent Customers
12424,163,2,1760.9600000000003,880.4800000000001,2,2,4,224,8,Hibernating
12823,75,5,1759.5,351.9,2,4,4,244,10,At Risk
12349,19,1,1757.55,1757.55,4,1,4,414,9,Recent Customers
15241,67,8,1756.44,219.555,3,5,4,354,12,Loyal Customers
16359,7,9,1750.92,194.54666666666668,5,5,4,554,14,Champions
13808,6,5,1747.66,349.53200000000004,5,4,4,544,13,Champions
15067,78,3,1744.7599999999998,581.5866666666666,2,3,4,234,9,At Risk
15950,32,4,1744.71,436.1775,4,4,4,444,12,Champions
16380,61,1,1743.1499999999999,1743.1499999999999,3,2,4,324,9,Potential Loyalists
13157,49,4,1741.22,435.305,3,4,4,344,11,Loyal Customers
14595,20,6,1740.6,290.09999999999997,4,5,4,454,13,Champions
17930,36,5,1740.48,348.096,3,4,4,344,11,Loyal Customers
17353,129,2,1740.0,870.0,2,3,4,234,9,At Risk
17457,127,5,1737.7,347.54,2,4,4,244,10,At Risk
15050,25,3,1737.69,579.23,4,3,4,434,11,Loyal Customers
14673,3,5,1736.4,347.28000000000003,5,4,4,544,13,Champions
17043,32,4,1735.18,433.795,4,4,4,444,12,Champions
14387,33,3,1727.6,575.8666666666667,4,3,4,434,11,Loyal Customers
13564,144,3,1724.67,574.89,2,3,4,234,9,At Risk
17451,1,7,1721.4,245.91428571428574,5,5,4,554,14,Champions
14834,18,6,1720.3,286.71666666666664,4,5,4,454,13,Champions
15267,22,5,1717.36,343.472,4,4,4,444,12,Champions
17162,29,10,1715.46,171.546,4,5,4,454,13,Champions
13763,63,1,1714.96,1714.96,3,1,4,314,8,Potential Loyalists
17147,23,4,1714.5900000000001,428.64750000000004,4,4,4,444,12,Champions
14441,1,4,1712.89,428.2225,5,4,4,544,13,Champions
17750,5,9,1710.45,190.05,5,5,4,554,14,Champions
12405,149,1,1710.39,1710.39,2,1,4,214,7,Hibernating
15947,83,1,1708.24,1708.24,2,2,4,224,8,Hibernating
12407,50,5,1708.12,341.62399999999997,3,4,4,344,11,Loyal Customers
16902,116,1,1706.88,1706.88,2,2,4,224,8,Hibernating
15240,45,5,1706.57,341.31399999999996,3,4,4,344,11,Loyal Customers
16398,154,2,1705.8000000000002,852.9000000000001,2,3,4,234,9,At Risk
16791,29,7,1705.78,243.68285714285713,4,5,4,454,13,Champions
12843,66,8,1702.26,212.7825,3,5,4,354,12,Loyal Customers
17193,36,7,1699.3,242.75714285714284,3,5,4,354,12,Loyal Customers
13824,33,5,1698.94,339.788,4,4,4,444,12,Champions
17813,14,5,1698.07,339.614,4,4,4,444,12,Champions
12764,317,1,1693.88,1693.88,1,1,4,114,6,Hibernating
16007,48,4,1693.81,423.4525,3,4,4,344,11,Loyal Customers
14245,220,2,1693.45,846.725,1,3,4,134,8,At Risk
16671,28,3,1692.2700000000002,564.09,4,4,4,444,12,Champions
16775,10,11,1691.51,153.77363636363637,5,5,4,554,14,Champions
15380,9,5,1690.2600000000002,338.052,5,4,4,544,13,Champions
17152,195,3,1689.5,563.1666666666666,1,4,4,144,9,At Risk
12635,90,2,1689.1799999999998,844.5899999999999,2,2,4,224,8,Hibernating
13162,122,4,1688.29,422.0725,2,4,4,244,10,At Risk
13577,25,4,1687.6,421.9,4,4,4,444,12,Champions
17282,130,3,1685.46,561.82,2,4,4,244,10,At Risk
15549,77,3,1681.46,560.4866666666667,2,3,4,234,9,At Risk
16638,23,10,1680.72,168.072,4,5,4,454,13,Champions
13149,14,4,1676.06,419.015,4,4,4,444,12,Champions
17656,73,5,1674.69,334.938,2,4,4,244,10,At Risk
13184,15,10,1668.95,166.895,4,5,4,454,13,Champions
17754,1,5,1664.65,332.93,5,4,4,544,13,Champions
12912,3,5,1662.3,332.46,5,4,4,544,13,Champions
12530,60,4,1662.28,415.57,3,4,4,344,11,Loyal Customers
15214,2,8,1661.44,207.68,5,5,4,554,14,Champions
15332,366,4,1661.06,415.265,1,4,4,144,9,At Risk
12967,358,2,1660.9,830.45,1,2,4,124,7,Hibernating
16115,10,8,1660.88,207.61,5,5,4,554,14,Champions
14045,109,4,1659.75,414.9375,2,4,4,244,10,At Risk
15953,15,8,1657.28,207.16,4,5,4,454,13,Champions
15826,56,3,1654.31,551.4366666666666,3,4,4,344,11,Loyal Customers
16813,8,10,1652.18,165.21800000000002,5,5,4,554,14,Champions
16711,3,5,1651.0300000000002,330.206,5,4,4,544,13,Champions
14837,90,4,1649.5,412.375,2,4,4,244,10,At Risk
13647,10,4,1648.1200000000001,412.03000000000003,5,4,4,544,13,Champions
17284,60,6,1647.48,274.58,3,5,4,354,12,Loyal Customers
13750,54,5,1647.26,329.452,3,4,4,344,11,Loyal Customers
13012,9,8,1646.8400000000001,205.85500000000002,5,5,4,554,14,Champions
12657,11,4,1643.18,410.795,5,4,4,544,13,Champions
15002,116,4,1641.76,410.44,2,4,4,244,10,At Risk
14573,180,9,1639.82,182.20222222222222,1,5,4,154,10,At Risk
13627,59,5,1638.47,327.694,3,4,4,344,11,Loyal Customers
15024,10,10,1636.43,163.643,5,5,4,554,14,Champions
12398,46,1,1635.6599999999999,1635.6599999999999,3,1,4,314,8,Potential Loyalists
15122,114,3,1633.78,544.5933333333334,2,3,4,234,9,At Risk
14164,71,2,1631.77,815.885,3,3,4,334,10,Loyal Customers
12377,315,2,1628.12,814.06,1,2,4,124,7,Hibernating
14759,5,3,1625.97,541.99,5,3,4,534,12,Loyal Customers
13425,108,3,1624.21,541.4033333333333,2,3,4,234,9,At Risk
16515,52,5,1624.14,324.82800000000003,3,4,4,344,11,Loyal Customers
15172,9,5,1624.05,324.81,5,4,4,544,13,Champions
14937,57,3,1621.8799999999999,540.6266666666667,3,3,4,334,10,Loyal Customers
17101,10,4,1621.73,405.4325,5,4,4,544,13,Champions
18161,15,5,1618.69,323.738,4,4,4,444,12,Champions
16987,3,7,1616.8,230.97142857142856,5,5,4,554,14,Champions
14336,17,4,1614.91,403.7275,4,4,4,444,12,Champions
16992,11,5,1614.31,322.86199999999997,5,4,4,544,13,Champions
15791,44,2,1612.69,806.345,3,3,4,334,10,Loyal Customers
14312,47,6,1611.5900000000001,268.59833333333336,3,5,4,354,12,Loyal Customers
14918,116,2,1610.15,805.075,2,3,4,234,9,At Risk
12868,186,6,1607.0600000000002,267.84333333333336,1,5,4,154,10,At Risk
16817,3,9,1604.75,178.30555555555554,5,5,4,554,14,Champions
12947,144,6,1603.99,267.33166666666665,2,5,4,254,11,At Risk
15660,25,9,1600.8600000000001,177.87333333333333,4,5,4,454,13,Champions
14178,9,7,1600.26,228.60857142857142,5,5,4,554,14,Champions
16496,9,3,1599.52,533.1733333333333,5,4,4,544,13,Champions
16466,34,7,1595.96,227.99428571428572,3,5,4,354,12,Loyal Customers
13850,129,1,1595.48,1595.48,2,1,4,214,7,Hibernating
17673,2,6,1594.97,265.8283333333333,5,5,4,554,14,Champions
16801,163,4,1594.23,398.5575,2,4,4,244,10,At Risk
16676,34,4,1592.12,398.03,3,4,4,344,11,Loyal Customers
14970,68,4,1592.06,398.015,3,4,4,344,11,Loyal Customers
15611,10,13,1591.45,122.41923076923078,5,5,4,554,14,Champions
18178,129,4,1590.81,397.7025,2,4,4,244,10,At Risk
14442,205,2,1589.8200000000002,794.9100000000001,1,3,4,134,8,At Risk
13614,24,4,1585.46,396.365,4,4,4,444,12,Champions
16332,28,7,1582.8,226.1142857142857,4,5,4,454,13,Champions
12393,72,4,1582.6,395.65,3,4,4,344,11,Loyal Customers
14719,2,5,1581.8400000000001,316.36800000000005,5,4,4,544,13,Champions
14587,19,9,1580.29,175.58777777777777,4,5,4,454,13,Champions
12607,60,1,1579.51,1579.51,3,1,4,314,8,Potential Loyalists
13814,92,2,1579.12,789.56,2,2,4,224,8,Hibernating
16889,195,3,1578.6699999999998,526.2233333333332,1,4,4,144,9,At Risk
13186,40,3,1575.89,525.2966666666667,3,3,4,334,10,Loyal Customers
17671,16,4,1572.71,393.1775,4,4,4,444,12,Champions
16283,6,5,1570.81,314.162,5,4,4,544,13,Champions
12865,26,2,1568.23,784.115,4,2,4,424,10,Recent Customers
15906,20,7,1567.6899999999998,223.95571428571427,4,5,4,454,13,Champions
15111,29,3,1567.48,522.4933333333333,4,3,4,434,11,Loyal Customers
15532,25,4,1564.73,391.1825,4,4,4,444,12,Champions
17204,175,4,1564.5600000000002,391.14000000000004,2,4,4,244,10,At Risk
13659,206,2,1563.0,781.5,1,2,4,124,7,Hibernating
17085,123,5,1562.4,312.48,2,4,4,244,10,At Risk
18239,219,5,1561.6100000000001,312.322,1,4,4,144,9,At Risk
14038,78,3,1560.38,520.1266666666667,2,3,4,234,9,At Risk
16394,57,5,1555.34,311.068,3,4,4,344,11,Loyal Customers
13313,22,5,1555.3200000000002,311.064,4,4,4,444,12,Champions
15620,57,3,1553.1799999999998,517.7266666666666,3,3,4,334,10,Loyal Customers
15117,15,5,1551.78,310.356,4,4,4,444,12,Champions
13634,33,5,1547.3600000000001,309.47200000000004,4,4,4,444,12,Champions
14229,52,3,1547.1999999999998,515.7333333333332,3,3,4,334,10,Loyal Customers
16790,4,6,1545.6200000000001,257.60333333333335,5,5,4,554,14,Champions
16369,18,3,1545.41,515.1366666666667,4,4,4,444,12,Champions
13397,73,5,1544.13,308.826,2,4,4,244,10,At Risk
12818,262,1,1542.08,1542.08,1,1,4,114,6,Hibernating
17837,42,8,1541.23,192.65375,3,5,4,354,12,Loyal Customers
16365,18,9,1540.42,171.1577777777778,4,5,4,454,13,Champions
17159,22,3,1538.88,512.96,4,4,4,444,12,Champions
13849,52,2,1537.9499999999998,768.9749999999999,3,2,4,324,9,Potential Loyalists
12877,4,12,1535.77,127.98083333333334,5,5,4,554,14,Champions
15392,5,4,1535.53,383.8825,5,4,4,544,13,Champions
15625,104,4,1534.2599999999998,383.56499999999994,2,4,4,244,10,At Risk
13320,78,4,1532.2,383.05,2,4,4,244,10,At Risk
13107,44,4,1531.6200000000001,382.90500000000003,3,4,4,344,11,Loyal Customers
12759,52,3,1531.44,510.48,3,3,4,334,10,Loyal Customers
14321,11,5,1530.75,306.15,5,4,4,544,13,Champions
14567,57,2,1530.3600000000001,765.1800000000001,3,3,4,334,10,Loyal Customers
15701,2,4,1529.0,382.25,5,4,4,544,13,Champions
16244,212,2,1522.75,761.375,1,3,4,134,8,At Risk
16066,17,5,1521.04,304.20799999999997,4,4,4,444,12,Champions
13213,57,5,1520.5800000000002,304.11600000000004,3,4,4,344,11,Loyal Customers
13764,71,3,1519.42,506.47333333333336,3,3,4,334,10,Loyal Customers
14267,163,3,1516.24,505.41333333333336,2,3,4,234,9,At Risk
13791,128,2,1516.0,758.0,2,2,4,224,8,Hibernating
16748,18,5,1515.9,303.18,4,4,4,444,12,Champions
16053,33,2,1511.95,755.975,4,3,4,434,11,Loyal Customers
16434,29,7,1511.8,215.97142857142856,4,5,4,454,13,Champions
16910,4,8,1508.96,188.62,5,5,4,554,14,Champions
15265,151,2,1506.12,753.06,2,3,4,234,9,At Risk
12937,15,4,1504.27,376.0675,4,4,4,444,12,Champions
15916,16,8,1502.8600000000001,187.85750000000002,4,5,4,454,13,Champions
16279,21,3,1502.7800000000002,500.92666666666673,4,4,4,444,12,Champions
13810,29,3,1499.01,499.67,4,3,4,434,11,Loyal Customers
15530,22,4,1497.31,374.3275,4,4,4,444,12,Champions
14414,92,7,1496.98,213.8542857142857,2,5,4,254,11,At Risk
14704,11,9,1493.96,165.99555555555557,5,5,4,554,14,Champions
17002,86,3,1493.73,497.91,2,4,4,244,10,At Risk
16880,31,7,1491.43,213.0614285714286,4,5,4,454,13,Champions
15057,275,2,1489.5,744.75,1,3,4,134,8,At Risk
13110,31,7,1488.67,212.66714285714286,4,5,4,454,13,Champions
13692,25,3,1488.3200000000002,496.10666666666674,4,3,4,434,11,Loyal Customers
17553,130,1,1487.6,1487.6,2,2,4,224,8,Hibernating
14758,145,4,1484.06,371.015,2,4,4,244,10,At Risk
16395,61,5,1482.06,296.412,3,4,4,344,11,Loyal Customers
18016,32,5,1477.6599999999999,295.532,4,4,4,444,12,Champions
14878,13,9,1476.09,164.01,5,5,4,554,14,Champions
14403,130,4,1475.81,368.9525,2,4,4,244,10,At Risk
16755,114,3,1475.4299999999998,491.80999999999995,2,4,4,244,10,At Risk
12826,3,7,1474.72,210.67428571428573,5,5,4,554,14,Champions
14246,111,3,1474.06,491.3533333333333,2,3,4,234,9,At Risk
14963,10,5,1472.34,294.46799999999996,5,4,4,544,13,Champions
15128,60,4,1471.0,367.75,3,4,4,344,11,Loyal Customers
17590,2,3,1468.02,489.34,5,4,4,544,13,Champions
16016,3,8,1465.51,183.18875,5,5,4,554,14,Champions
14875,108,2,1465.32,732.66,2,3,4,234,9,At Risk
15983,22,4,1465.1200000000001,366.28000000000003,4,4,4,444,12,Champions
12882,9,2,1463.04,731.52,5,2,4,524,11,Recent Customers
14233,49,4,1462.72,365.68,3,4,4,344,11,Loyal Customers
17063,21,7,1461.1399999999999,208.7342857142857,4,5,4,454,13,Champions
16996,30,6,1456.96,242.82666666666668,4,5,4,454,13,Champions
13309,7,5,1456.79,291.358,5,4,4,544,13,Champions
13477,38,6,1454.58,242.42999999999998,3,5,4,354,12,Loyal Customers
14541,59,8,1453.35,181.66875,3,5,4,354,12,Loyal Customers
16059,66,6,1453.16,242.19333333333336,3,5,4,354,12,Loyal Customers
14404,34,6,1449.32,241.5533333333333,3,5,4,354,12,Loyal Customers
14740,197,3,1448.21,482.7366666666667,1,3,4,134,8,At Risk
17073,18,4,1446.09,361.5225,4,4,4,444,12,Champions
13717,32,6,1445.01,240.835,4,5,4,454,13,Champions
13461,39,3,1445.0,481.6666666666667,3,3,4,334,10,Loyal Customers
17175,44,4,1443.69,360.9225,3,4,4,344,11,Loyal Customers
14071,4,8,1437.57,179.69625,5,5,4,554,14,Champions
15987,12,7,1432.77,204.68142857142857,5,5,4,554,14,Champions
14566,111,1,1432.0,1432.0,2,1,4,214,7,Hibernating
16503,107,4,1431.9299999999998,357.98249999999996,2,4,4,244,10,At Risk
13475,191,4,1431.78,357.945,1,4,4,144,9,At Risk
15427,33,3,1430.54,476.84666666666664,4,3,4,434,11,Loyal Customers
16103,7,6,1429.64,238.27333333333334,5,5,4,554,14,Champions
13159,9,4,1429.35,357.3375,5,4,4,544,13,Champions
14035,29,5,1428.02,285.604,4,4,4,444,12,Champions
15858,16,5,1427.5700000000002,285.514,4,4,4,444,12,Champions
15681,25,5,1426.16,285.232,4,4,4,444,12,Champions
17571,50,4,1425.67,356.4175,3,4,4,344,11,Loyal Customers
